is_return,oos_return,is_vol,oos_vol,is_sharpe,oos_sharpe,is_sortino,oos_sortino,is_drawdown,oos_drawdown
15.66,-0.55,14.11,25.18,0.83,-0.18,1.15,-0.24,-23.55,-14.36
-1.54,-4.23,14.74,15.74,-0.38,-0.52,-0.56,-0.75,-23.75,-17.98
12.06,1.02,16.08,20.35,0.5,-0.15,0.71,-0.2,-23.14,-10.0
7.42,-40.57,18.67,34.48,0.18,-1.29,0.22,-1.58,-27.64,-30.87
1.99,46.06,16.18,14.54,-0.12,2.89,-0.17,4.86,-27.09,-6.14
2.12,57.97,16.56,11.63,-0.11,4.64,-0.15,8.07,-32.21,-2.74
8.42,48.52,16.55,17.77,0.27,2.51,0.41,4.7,-30.93,-5.17
11.55,2.04,17.37,16.2,0.43,-0.12,0.63,-0.17,-15.7,-14.47
-7.63,-0.96,13.44,14.08,-0.87,-0.35,-1.25,-0.64,-38.11,-7.28
5.88,14.25,18.28,17.91,0.1,0.57,0.14,0.78,-29.89,-10.58
0.61,-7.43,16.08,15.24,-0.21,-0.75,-0.3,-1.01,-20.95,-14.08
3.29,-27.94,17.53,24.98,-0.04,-1.28,-0.05,-1.75,-31.14,-19.84
2.78,44.67,18.03,12.34,-0.07,3.29,-0.1,4.81,-20.59,-4.34
14.79,22.52,15.56,15.43,0.69,1.2,0.95,1.73,-22.24,-8.96
6.07,-13.89,19.05,20.88,0.11,-0.86,0.14,-1.27,-27.17,-19.92
11.67,-9.28,13.75,20.01,0.56,-0.66,0.74,-0.85,-20.49,-13.1
-2.54,-12.83,15.6,17.45,-0.42,-0.96,-0.61,-1.11,-23.73,-17.22
8.04,-28.1,16.15,21.83,0.25,-1.47,0.36,-1.58,-20.88,-17.61
15.27,-1.14,17.78,15.3,0.63,-0.34,0.76,-0.57,-21.07,-9.82
14.45,-10.39,17.31,18.79,0.6,-0.77,0.83,-1.09,-16.6,-17.7
5.91,69.13,14.61,17.5,0.13,3.72,0.17,6.45,-25.02,-8.78
8.73,30.23,20.05,12.45,0.24,2.11,0.33,2.95,-22.7,-5.67
-3.57,5.34,15.71,12.2,-0.48,0.11,-0.66,0.16,-26.62,-10.09
11.56,-9.62,20.33,18.55,0.37,-0.73,0.51,-0.87,-26.45,-12.41
9.62,-4.3,16.02,12.69,0.35,-0.65,0.48,-0.95,-23.27,-8.77
14.9,25.69,17.61,18.31,0.62,1.18,0.82,1.78,-27.2,-14.27
-6.34,-13.04,16.16,13.62,-0.64,-1.25,-0.89,-1.67,-28.34,-10.91
0.69,37.29,17.99,15.61,-0.18,2.13,-0.26,2.83,-31.63,-9.74
25.83,-9.53,16.91,14.18,1.29,-0.95,1.97,-1.53,-16.74,-11.56
11.26,7.63,17.42,21.31,0.42,0.17,0.59,0.29,-21.49,-8.59
12.53,37.33,14.88,11.01,0.57,3.03,0.76,3.68,-24.21,-3.44
12.99,-24.89,16.3,23.88,0.55,-1.21,0.82,-1.73,-13.81,-23.64
-2.66,2.37,18.95,15.05,-0.35,-0.11,-0.49,-0.18,-32.79,-10.81
18.95,-13.4,17.8,20.77,0.84,-0.84,1.16,-1.13,-22.99,-16.84
18.9,59.35,20.65,14.12,0.72,3.92,1.07,5.54,-23.41,-4.21
4.97,34.7,17.09,12.25,0.06,2.5,0.08,3.49,-30.03,-5.99
7.03,-7.42,16.04,12.17,0.19,-0.94,0.25,-1.64,-21.1,-8.47
6.74,35.9,16.4,19.69,0.17,1.62,0.23,2.58,-23.26,-13.56
12.02,-17.19,19.44,27.0,0.41,-0.78,0.56,-0.98,-17.25,-20.25
15.01,32.8,18.75,17.43,0.59,1.65,0.78,2.67,-27.12,-7.6
-1.74,-4.59,19.22,12.17,-0.3,-0.71,-0.4,-1.23,-24.17,-6.5
9.68,15.77,13.97,8.73,0.41,1.35,0.59,2.03,-18.6,-3.58
2.67,1.43,16.09,10.79,-0.08,-0.24,-0.11,-0.38,-28.16,-7.68
13.0,2.37,19.03,19.42,0.47,-0.08,0.64,-0.08,-19.09,-14.88
13.97,27.6,13.72,13.45,0.73,1.76,0.94,2.78,-13.58,-6.78
21.04,62.02,20.97,29.12,0.81,1.99,1.13,2.39,-20.02,-15.96
4.09,4.43,18.33,11.81,0.0,0.04,0.01,0.06,-32.08,-7.55
15.6,0.1,16.77,10.39,0.69,-0.38,0.97,-0.53,-21.47,-8.49
6.81,47.54,19.56,14.42,0.14,3.02,0.18,5.12,-29.19,-8.59
13.49,34.36,17.86,19.9,0.53,1.53,0.73,1.97,-16.13,-9.94
30.54,36.7,16.98,22.95,1.56,1.42,2.17,2.13,-19.36,-12.3
3.37,-0.47,16.66,11.19,-0.04,-0.4,-0.05,-0.6,-20.84,-10.25
19.42,-28.03,16.77,14.38,0.92,-2.23,1.23,-2.87,-20.64,-16.34
6.71,75.97,16.1,14.37,0.17,5.01,0.23,8.34,-18.52,-4.6
-2.03,20.44,17.84,14.49,-0.34,1.13,-0.46,1.43,-20.82,-5.99
1.87,-33.35,19.42,22.28,-0.11,-1.68,-0.17,-2.45,-32.5,-23.46
12.98,-17.63,18.1,20.44,0.5,-1.06,0.61,-1.71,-23.28,-18.92
-4.59,19.28,17.37,10.68,-0.49,1.43,-0.63,2.66,-32.7,-7.92
3.42,17.85,17.7,14.34,-0.03,0.97,-0.04,1.34,-22.17,-8.76
